,trials,multiplications,threads,time,implementation,batchsize,effective_multiplications
606,523,587,4,1.878506693,numpy,1,307001
607,372,322,4,0.796504194,numpy,1,119784
608,787,364,8,1.717013723,numpy,1,286468
609,20,114,1,0.10856143,numpy,1,2280
610,611,121,8,0.573470378,numpy,1,73931
611,775,291,1,1.361728825,numpy,1,225525
612,738,759,2,3.231701961,numpy,1,560142
613,337,118,4,0.336675808,numpy,1,39766
614,725,581,1,2.508651727,numpy,1,421225
615,599,185,2,0.742949168,numpy,1,110815
616,35,50,4,0.102629254,numpy,1,1750
617,468,821,2,2.21587638,numpy,1,384228
618,913,816,2,4.353280322,numpy,1,745008
619,576,262,2,0.95603505,numpy,1,150912
620,459,241,1,0.713535639,numpy,1,110619
621,300,142,8,0.39469381,numpy,1,42600
622,356,33,8,0.217254156,numpy,1,11748
623,39,957,8,0.349936826,numpy,1,37323
624,636,286,4,1.158618229,numpy,1,181896
625,287,12,1,0.115539835,numpy,1,3444
626,830,734,4,3.538952068,numpy,1,609220
627,526,36,2,0.210235365,numpy,1,18936
628,388,31,4,0.191203844,numpy,1,12028
629,127,764,8,0.689746832,numpy,1,97028
630,603,404,8,1.533892472,numpy,1,243612
631,985,971,2,5.388160958,numpy,1,956435
632,128,370,4,0.373326837,numpy,1,47360
633,614,689,4,2.478680375,numpy,1,423046
634,790,427,8,2.072319651,numpy,1,337330
635,123,566,1,0.492171749,numpy,1,69618
636,410,864,1,2.09955969,numpy,1,354240
637,317,122,1,0.326510958,numpy,1,38674
638,478,73,8,0.313007396,numpy,1,34894
639,937,83,1,0.537754681,numpy,1,77771
640,59,55,8,0.112606924,numpy,1,3245
641,225,723,8,1.066602736,numpy,1,162675
642,919,294,1,1.639882908,numpy,1,270186
643,188,999,8,1.233515422,numpy,1,187812
644,156,421,8,0.496842825,numpy,1,65676
645,280,622,1,1.092624815,numpy,1,174160
646,542,747,4,2.394728289,numpy,1,404874
647,434,368,8,1.008009717,numpy,1,159712
648,597,483,8,1.822503332,numpy,1,288351
649,221,421,1,0.639514677,numpy,1,93041
650,65,333,1,0.218735569,numpy,1,21645
651,255,30,2,0.145464811,numpy,1,7650
652,817,311,1,1.525227129,numpy,1,254087
653,939,57,4,0.418226919,numpy,1,53523
654,572,772,1,2.584991742,numpy,1,441584
655,541,838,8,2.600356698,numpy,1,453358
656,789,730,1,3.347890641,numpy,1,575970
657,853,692,2,3.410451728,numpy,1,590276
658,966,555,8,3.103630895,numpy,1,536130
659,543,216,2,0.777431116,numpy,1,117288
660,917,221,1,1.257849941,numpy,1,202657
661,682,51,4,0.316406921,numpy,1,34782
662,587,442,8,1.596181229,numpy,1,259454
663,549,215,2,0.768354452,numpy,1,118035
664,21,950,2,0.209939742,numpy,1,19950
665,599,365,2,1.346351475,numpy,1,218635
666,73,35,2,0.114914724,numpy,1,2555
667,41,895,4,0.334715368,numpy,1,36695
668,28,784,4,0.234399466,numpy,1,21952
669,788,469,4,2.215789798,numpy,1,369572
670,326,60,8,0.263066276,numpy,1,19560
671,599,950,4,3.315043594,numpy,1,569050
672,766,520,2,2.323680161,numpy,1,398320
673,376,756,8,1.743138795,numpy,1,284256
674,268,561,1,0.936991196,numpy,1,150348
675,181,583,1,0.691157864,numpy,1,105523
676,827,140,2,0.763083234,numpy,1,115780
677,3,98,2,0.094733241,numpy,1,294
678,169,548,8,0.640083021,numpy,1,92612
679,347,303,4,0.706424336,numpy,1,105141
680,352,775,1,1.672548926,numpy,1,272800
681,538,976,8,3.124745265,numpy,1,525088
682,190,259,1,0.371889286,numpy,1,49210
683,813,215,4,1.140481663,numpy,1,174795
684,958,356,4,2.022798818,numpy,1,341048
685,672,520,4,2.1112462,numpy,1,349440
686,71,582,8,0.336263697,numpy,1,41322
687,101,109,4,0.187748485,numpy,1,11009
688,819,241,1,1.210544456,numpy,1,197379
689,108,436,1,0.387052324,numpy,1,47088
690,401,223,1,0.600235559,numpy,1,89423
691,832,724,2,3.494482121,numpy,1,602368
692,447,916,4,2.445411048,numpy,1,409452
693,706,264,1,1.146343247,numpy,1,186384
694,997,315,4,1.874454015,numpy,1,314055
695,414,827,2,2.033080487,numpy,1,342378
696,692,389,8,1.721648851,numpy,1,269188
697,938,662,8,3.654913563,numpy,1,620956
698,633,307,1,1.208993682,numpy,1,194331
699,162,715,2,0.747568887,numpy,1,115830
700,857,906,1,4.486169148,numpy,1,776442
701,943,514,4,2.850256745,numpy,1,484702
702,167,712,2,0.775023659,numpy,1,118904
703,556,124,4,0.512259618,numpy,1,68944
704,449,480,1,1.307300423,numpy,1,215520
705,268,430,4,0.75912916,numpy,1,115240
706,405,651,1,1.597999684,numpy,1,263655
707,579,598,1,2.046982284,numpy,1,346242
708,32,938,2,0.265128427,numpy,1,30016
709,684,241,1,1.009921226,numpy,1,164844
710,526,532,4,1.703134118,numpy,1,279832
711,657,588,8,2.295855498,numpy,1,386316
712,443,395,2,1.089178312,numpy,1,174985
713,159,41,8,0.141795781,numpy,1,6519
714,23,941,4,0.254738784,numpy,1,21643
715,192,665,1,0.814325379,numpy,1,127680
716,704,803,1,3.291953093,numpy,1,565312
717,281,472,1,0.857316798,numpy,1,132632
718,510,776,4,2.297857977,numpy,1,395760
719,67,653,8,0.368541287,numpy,1,43751
720,68,321,4,0.23394805,numpy,1,21828
721,15,311,4,0.124668486,numpy,1,4665
722,658,751,1,2.876609142,numpy,1,494158
723,156,308,8,0.461649986,numpy,1,48048
724,872,884,2,4.457682967,numpy,1,770848
725,48,56,1,0.108696843,numpy,1,2688
726,650,478,8,1.902419532,numpy,1,310700
727,417,348,1,0.91969841,numpy,1,145116
728,911,970,2,5.149792342,numpy,1,883670
729,265,578,1,0.958418793,numpy,1,153170
730,755,512,8,2.317534345,numpy,1,386560
731,524,80,2,0.346294838,numpy,1,41920
732,483,730,2,2.086391788,numpy,1,352590
733,15,177,2,0.115326556,numpy,1,2655
734,161,237,8,0.328842162,numpy,1,38157
735,420,751,2,1.888415404,numpy,1,315420
736,520,529,8,1.665561905,numpy,1,275080
737,184,170,2,0.277832181,numpy,1,31280
738,751,93,1,0.496292374,numpy,1,69843
739,363,227,1,0.57923442,numpy,1,82401
740,690,701,4,2.823821331,numpy,1,483690
741,22,909,2,0.247921311,numpy,1,19998
742,990,238,4,1.472924276,numpy,1,235620
743,882,726,2,3.663739246,numpy,1,640332
744,535,516,4,1.671528916,numpy,1,276060
745,543,768,4,2.492050306,numpy,1,417024
746,206,459,1,0.629561513,numpy,1,94554
747,859,380,8,1.98138875,numpy,1,326420
748,628,214,1,0.858794675,numpy,1,134392
749,542,909,8,2.938597607,numpy,1,492678
750,705,555,2,2.281840568,numpy,1,391275
751,665,659,8,2.625408771,numpy,1,438235
752,875,167,2,0.937681839,numpy,1,146125
753,348,107,1,0.305021925,numpy,1,37236
754,128,915,1,0.759870599,numpy,1,117120
755,18,218,2,0.123069573,numpy,1,3924
756,994,142,8,0.984984841,numpy,1,141148
757,126,190,2,0.253750004,numpy,1,23940
758,444,802,2,2.10404077,numpy,1,356088
759,59,215,8,0.188706308,numpy,1,12685
760,987,830,4,4.739372499,numpy,1,819210
761,96,318,4,0.293568122,numpy,1,30528
762,865,367,8,1.908275496,numpy,1,317455
763,279,232,1,0.456848357,numpy,1,64728
764,781,157,2,0.782170288,numpy,1,122617
765,584,811,4,2.795520296,numpy,1,473624
766,794,180,8,0.955326454,numpy,1,142920
767,628,962,4,3.496792356,numpy,1,604136
768,447,666,8,1.84906453,numpy,1,297702
769,781,304,8,1.494594267,numpy,1,237424
770,728,630,8,2.70841675,numpy,1,458640
771,754,745,2,3.210623918,numpy,1,561730
772,490,277,1,0.856780795,numpy,1,135730
773,252,908,4,1.424367347,numpy,1,228816
774,968,214,1,1.284911958,numpy,1,207152
775,154,45,1,0.133999706,numpy,1,6930
776,259,783,2,1.230382556,numpy,1,202797
777,634,917,4,3.367438398,numpy,1,581378
778,443,888,1,2.333029565,numpy,1,393384
779,747,904,1,3.887174795,numpy,1,675288
780,390,337,1,0.843078191,numpy,1,131430
781,202,433,1,0.587917797,numpy,1,87466
782,932,868,4,4.595910207,numpy,1,808976
783,132,783,2,0.696881469,numpy,1,103356
784,5,617,4,0.107710266,numpy,1,3085
785,269,205,8,0.446478142,numpy,1,55145
786,261,446,2,0.746484908,numpy,1,116406
787,327,82,2,0.253012202,numpy,1,26814
788,797,294,2,1.446046716,numpy,1,234318
789,424,426,2,1.102689428,numpy,1,180624
790,906,796,8,4.169443171,numpy,1,721176
791,229,36,1,0.141053171,numpy,1,8244
792,69,358,2,0.256212043,numpy,1,24702
793,988,361,1,2.127148753,numpy,1,356668
794,176,681,4,0.798677233,numpy,1,119856
795,105,954,8,0.74783747,numpy,1,100170
796,53,711,1,0.30548307,numpy,1,37683
797,599,937,1,3.280411655,numpy,1,561263
798,795,908,4,4.176783463,numpy,1,721860
799,809,978,8,4.561505144,numpy,1,791202
800,810,572,8,2.802050572,numpy,1,463320
801,981,872,2,4.84455858,numpy,1,855432
802,466,423,8,1.301117397,numpy,1,197118
803,636,789,8,2.93862065,numpy,1,501804
804,685,73,8,0.444833813,numpy,1,50005
805,45,76,8,0.112468225,numpy,1,3420
806,180,902,8,1.05469929,numpy,1,162360
807,893,838,4,4.279491455,numpy,1,748334
808,563,101,1,0.420974023,numpy,1,56863
809,66,475,8,0.298145842,numpy,1,31350
810,999,652,4,3.721725599,numpy,1,651348
811,335,901,8,1.882161505,numpy,1,301835
812,273,123,1,0.283427496,numpy,1,33579
813,311,445,8,0.945454752,numpy,1,138395
814,525,670,8,2.162465754,numpy,1,351750
815,470,20,8,0.170619966,numpy,1,9400
816,451,469,2,1.291126001,numpy,1,211519
817,587,658,4,2.281393542,numpy,1,386246
818,512,522,2,1.577372676,numpy,1,267264
819,885,550,4,2.88609455,numpy,1,486750
820,467,149,8,0.539044476,numpy,1,69583
821,310,427,2,0.841455473,numpy,1,132370
822,680,284,8,1.261919752,numpy,1,193120
823,955,40,2,0.322104347,numpy,1,38200
824,10,710,2,0.148371323,numpy,1,7100
825,444,675,1,1.790273441,numpy,1,299700
826,243,922,1,1.376131279,numpy,1,224046
827,217,165,8,0.336513244,numpy,1,35805
828,299,278,8,0.58594308,numpy,1,83122
829,887,142,1,0.80964678,numpy,1,125954
830,502,725,8,2.142897438,numpy,1,363950
831,554,868,2,2.822554309,numpy,1,480872
832,641,446,1,1.73034915,numpy,1,285886
833,915,600,2,3.172299065,numpy,1,549000
834,715,87,1,0.445416884,numpy,1,62205
835,697,970,8,3.917816933,numpy,1,676090
836,662,19,2,0.184606963,numpy,1,12578
837,294,195,2,0.424651056,numpy,1,57330
838,381,860,1,1.996540206,numpy,1,327660
839,598,694,4,2.468735306,numpy,1,415012
840,562,457,2,1.551396543,numpy,1,256834
841,329,738,1,1.484930945,numpy,1,242802
842,978,258,8,1.603330064,numpy,1,252324
843,561,520,2,1.750187051,numpy,1,291720
844,55,208,2,0.166959574,numpy,1,11440
845,407,23,4,0.174792419,numpy,1,9361
846,566,794,1,2.659838451,numpy,1,449404
847,604,152,4,0.651895386,numpy,1,91808
848,207,683,8,0.982879268,numpy,1,141381
849,141,466,1,0.464085877,numpy,1,65706
850,510,296,4,0.960707127,numpy,1,150960
851,375,717,2,1.603762002,numpy,1,268875
852,916,446,1,2.408138455,numpy,1,408536
853,91,986,4,0.607866545,numpy,1,89726
854,219,327,1,0.505779035,numpy,1,71613
855,40,187,8,0.149162323,numpy,1,7480
856,117,710,2,0.557460234,numpy,1,83070
857,259,622,2,1.004226615,numpy,1,161098
858,759,706,8,3.135570131,numpy,1,535854
859,163,773,4,0.833429797,numpy,1,125999
860,253,228,1,0.418706898,numpy,1,57684
861,154,610,4,0.677697182,numpy,1,93940
862,738,899,4,3.788731978,numpy,1,663462
863,970,886,1,4.932920152,numpy,1,859420
864,608,205,4,0.812619155,numpy,1,124640
865,8,979,2,0.142233261,numpy,1,7832
866,596,961,4,3.321711728,numpy,1,572756
867,590,355,8,1.35468113,numpy,1,209450
868,805,265,1,1.30534937,numpy,1,213325
869,104,453,8,0.395880543,numpy,1,47112
870,419,994,4,2.410056306,numpy,1,416486
871,902,875,1,4.495534122,numpy,1,789250
872,688,745,1,3.014183661,numpy,1,512560
873,616,65,1,0.326695484,numpy,1,40040
874,807,32,1,0.244202619,numpy,1,25824
875,748,696,1,3.023134107,numpy,1,520608
876,734,236,1,1.06885339,numpy,1,173224
877,767,304,4,1.424971559,numpy,1,233168
878,380,107,8,0.369283347,numpy,1,40660
879,950,93,2,0.613930839,numpy,1,88350
880,354,9,8,0.121533888,numpy,1,3186
881,641,735,8,2.786717365,numpy,1,471135
882,977,431,1,2.484663767,numpy,1,421087
883,285,971,1,1.65197692,numpy,1,276735
884,377,372,4,0.932706273,numpy,1,140244
885,755,403,2,1.827754373,numpy,1,304265
886,80,341,1,0.247390818,numpy,1,27280
887,771,536,4,2.458841703,numpy,1,413256
888,12,950,8,0.14662906,numpy,1,11400
889,536,942,4,2.989342131,numpy,1,504912
890,219,924,1,1.251651587,numpy,1,202356
891,94,930,2,0.596178873,numpy,1,87420
892,143,994,8,0.954231874,numpy,1,142142
893,703,196,1,0.874493948,numpy,1,137788
894,225,111,4,0.280083125,numpy,1,24975
895,801,552,8,2.613560449,numpy,1,442152
896,906,97,8,0.691907608,numpy,1,87882
897,618,551,1,2.016376033,numpy,1,340518
898,235,118,4,0.267610133,numpy,1,27730
899,229,795,2,1.131328116,numpy,1,182055
900,894,980,4,4.998135017,numpy,1,876120
901,492,889,4,2.582999783,numpy,1,437388
902,94,810,1,0.522536169,numpy,1,76140
903,647,466,2,1.794390509,numpy,1,301502
904,671,648,1,2.550838971,numpy,1,434808
905,924,527,2,2.877584618,numpy,1,486948
906,578,863,1,2.936731303,numpy,1,498814
907,261,817,4,1.315395279,numpy,1,213237
908,400,520,1,1.299467057,numpy,1,208000
909,193,321,8,0.476396265,numpy,1,61953
910,664,646,8,2.609533589,numpy,1,428944
911,150,461,2,0.492172591,numpy,1,69150
912,480,317,8,1.024581083,numpy,1,152160
913,468,493,8,1.486604248,numpy,1,230724
914,235,548,4,0.801932116,numpy,1,128780
915,118,488,2,0.42204099,numpy,1,57584
916,454,433,2,1.221829504,numpy,1,196582
917,843,155,4,0.891267351,numpy,1,130665
918,35,538,1,0.200264768,numpy,1,18830
919,739,345,8,1.642563607,numpy,1,254955
920,468,954,4,2.651059886,numpy,1,446472
921,206,936,8,1.220182551,numpy,1,192816
922,522,413,1,1.297619409,numpy,1,215586
923,569,805,8,2.663657391,numpy,1,458045
924,113,556,8,0.528591305,numpy,1,62828
925,888,84,4,0.53204981,numpy,1,74592
926,988,561,1,3.262770397,numpy,1,554268
927,550,995,4,3.102516808,numpy,1,547250
928,868,721,8,3.615756932,numpy,1,625828
929,446,993,8,2.629337958,numpy,1,442878
930,223,101,2,0.230945369,numpy,1,22523
931,199,480,1,0.635581453,numpy,1,95520
932,81,12,2,0.101161796,numpy,1,972
933,242,847,1,1.256173433,numpy,1,204974
934,997,251,1,1.539550474,numpy,1,250247
935,159,198,1,0.270126544,numpy,1,31482
936,383,625,8,1.480029359,numpy,1,239375
937,569,752,4,2.552574971,numpy,1,427888
938,680,355,4,1.482212767,numpy,1,241400
939,13,196,2,0.114418926,numpy,1,2548
940,913,607,1,3.21216849,numpy,1,554191
941,67,496,4,0.296022166,numpy,1,33232
942,855,478,1,2.417774536,numpy,1,408690
943,301,982,8,1.779446932,numpy,1,295582
944,222,561,8,0.841035687,numpy,1,124542
945,651,565,4,2.176587213,numpy,1,367815
946,428,773,4,2.002047607,numpy,1,330844
947,216,984,2,1.325177143,numpy,1,212544
948,166,201,2,0.289603429,numpy,1,33366
949,656,39,2,0.250378501,numpy,1,25584
950,460,871,8,2.440889062,numpy,1,400660
951,409,402,4,1.028546317,numpy,1,164418
952,152,447,8,0.544665188,numpy,1,67944
953,318,695,1,1.35055787,numpy,1,221010
954,359,614,1,1.323490865,numpy,1,220426
955,733,69,2,0.399474932,numpy,1,50577
956,75,229,1,0.188945747,numpy,1,17175
957,418,140,2,0.428435432,numpy,1,58520
958,365,67,8,0.269977555,numpy,1,24455
959,457,644,8,1.781090929,numpy,1,294308
960,260,218,1,0.413025492,numpy,1,56680
961,320,684,1,1.333653291,numpy,1,218880
962,664,285,2,1.174985342,numpy,1,189240
963,865,813,2,4.075816282,numpy,1,703245
964,614,124,1,0.53676599,numpy,1,76136
965,171,44,2,0.144572911,numpy,1,7524
966,731,397,2,1.702945054,numpy,1,290207
967,310,62,8,0.239060451,numpy,1,19220
968,309,419,1,0.8439746,numpy,1,129471
969,753,682,2,3.016599553,numpy,1,513546
970,365,348,4,0.856236497,numpy,1,127020
971,109,869,1,0.620419367,numpy,1,94721
972,329,231,1,0.524595003,numpy,1,75999
973,44,855,2,0.315211563,numpy,1,37620
974,876,560,8,2.940229753,numpy,1,490560
975,211,655,1,0.884595861,numpy,1,138205
976,947,651,2,3.617739063,numpy,1,616497
977,894,348,2,1.837465735,numpy,1,311112
978,547,527,4,1.764911929,numpy,1,288269
979,606,503,4,1.842288714,numpy,1,304818
980,417,153,8,0.506131906,numpy,1,63801
981,455,922,2,2.473986657,numpy,1,419510
982,906,80,8,0.556430315,numpy,1,72480
983,644,745,4,2.795055496,numpy,1,479780
984,381,538,4,1.286994066,numpy,1,204978
985,839,399,2,1.981941114,numpy,1,334761
986,755,911,1,4.002275989,numpy,1,687805
987,867,764,1,3.870013686,numpy,1,662388
988,773,230,1,1.10226282,numpy,1,177790
989,111,392,8,0.371730508,numpy,1,43512
990,988,60,2,0.448861383,numpy,1,59280
991,397,801,2,1.882165562,numpy,1,317997
992,606,377,4,1.410453297,numpy,1,228462
993,597,818,2,2.834898681,numpy,1,488346
994,990,143,8,0.937804659,numpy,1,141570
995,319,436,8,0.962993138,numpy,1,139084
996,474,944,2,2.619018337,numpy,1,447456
997,497,673,4,1.982653838,numpy,1,334481
998,580,567,2,1.945231635,numpy,1,328860
999,311,813,1,1.523810296,numpy,1,252843
1000,965,512,1,2.864999295,numpy,1,494080
1001,689,726,8,2.974760482,numpy,1,500214
1002,813,24,4,0.227540704,numpy,1,19512
1003,31,390,1,0.175142504,numpy,1,12090
1004,985,92,8,0.67422985,numpy,1,90620
1005,730,949,8,4.046717121,numpy,1,692770
1006,537,185,1,0.650918438,numpy,1,99345
1007,518,376,1,1.205350051,numpy,1,194768
1008,818,554,4,2.698531463,numpy,1,453172
1009,249,445,2,0.721140798,numpy,1,110805
1010,196,987,2,1.176276499,numpy,1,193452
1011,43,879,4,0.331596179,numpy,1,37797
1012,622,520,4,1.966058287,numpy,1,323440
1013,630,372,4,1.455704447,numpy,1,234360
1014,100,193,2,0.209299904,numpy,1,19300
1015,12,329,8,0.108627484,numpy,1,3948
1016,42,492,1,0.207782963,numpy,1,20664
1017,58,327,4,0.214261984,numpy,1,18966
1018,115,725,1,0.560270205,numpy,1,83375
1019,378,327,4,0.801781615,numpy,1,123606
1020,332,578,1,1.182957817,numpy,1,191896
1021,555,683,4,2.187859436,numpy,1,379065
1022,381,66,1,0.238644919,numpy,1,25146
1023,648,768,1,2.881885157,numpy,1,497664
1024,703,75,4,0.407730463,numpy,1,52725
1025,128,822,4,0.737030225,numpy,1,105216
1026,666,396,8,1.648899961,numpy,1,263736
1027,574,10,1,0.130713388,numpy,1,5740
1028,828,306,1,1.533287797,numpy,1,253368
1029,851,88,8,0.550673778,numpy,1,74888
1030,655,6,4,0.133621473,numpy,1,3930
1031,222,348,2,0.531070025,numpy,1,77256
1032,713,66,2,0.369932596,numpy,1,47058
1033,356,28,8,0.171170113,numpy,1,9968
1034,472,179,2,0.587425427,numpy,1,84488
1035,544,469,8,1.611525447,numpy,1,255136
1036,173,905,1,0.981604197,numpy,1,156565
1037,856,281,2,1.465928544,numpy,1,240536
1038,573,959,8,3.102862341,numpy,1,549507
1039,968,45,4,0.369520775,numpy,1,43560
1040,549,975,2,3.120957009,numpy,1,535275
1041,858,363,8,1.869769995,numpy,1,311454
1042,905,347,2,1.83696709,numpy,1,314035
1043,474,76,4,0.342618627,numpy,1,36024
1044,635,542,8,2.069675728,numpy,1,344170
1045,740,606,2,2.636228877,numpy,1,448440
1046,524,60,2,0.279873854,numpy,1,31440
1047,154,573,2,0.594682494,numpy,1,88242
1048,707,204,4,0.951816217,numpy,1,144228
1049,33,650,4,0.232074081,numpy,1,21450
1050,10,69,1,0.097251168,numpy,1,690
1051,384,46,4,0.210820098,numpy,1,17664
1052,954,184,1,1.088419172,numpy,1,175536
1053,686,841,4,3.325559796,numpy,1,576926
1054,827,719,2,3.494730867,numpy,1,594613
1055,606,384,4,1.390734562,numpy,1,232704
1056,886,140,1,0.799334543,numpy,1,124040
1057,326,851,2,1.657382753,numpy,1,277426
1058,245,176,2,0.342382065,numpy,1,43120
1059,667,153,1,0.678648239,numpy,1,102051
1060,44,418,1,0.197321555,numpy,1,18392
1061,372,381,1,0.921920856,numpy,1,141732
1062,566,39,1,0.221394206,numpy,1,22074
1063,265,922,4,1.554930557,numpy,1,244330
1064,993,733,1,4.242371877,numpy,1,727869
1065,996,819,2,4.705451497,numpy,1,815724
1066,33,794,1,0.241274837,numpy,1,26202
1067,804,522,2,2.472797873,numpy,1,419688
1068,63,634,4,0.350270513,numpy,1,39942
1069,279,479,8,0.933557432,numpy,1,133641
1070,883,72,1,0.47446668,numpy,1,63576
1071,817,764,8,3.721537375,numpy,1,624188
1072,814,947,4,4.402028144,numpy,1,770858
1073,600,389,4,1.457816426,numpy,1,233400
1074,734,314,1,1.408455229,numpy,1,230476
1075,722,844,8,3.540464632,numpy,1,609368
1076,696,440,4,1.93844976,numpy,1,306240
1077,949,645,2,3.5891168,numpy,1,612105
1078,663,512,4,2.053791219,numpy,1,339456
1079,419,415,8,1.142389408,numpy,1,173885
1080,770,382,8,1.816907263,numpy,1,294140
1081,975,447,8,2.650148728,numpy,1,435825
1082,258,64,2,0.193695516,numpy,1,16512
1083,77,780,4,0.476983071,numpy,1,60060
1084,963,408,4,2.34520619,numpy,1,392904
1085,550,328,8,1.139387487,numpy,1,180400
1086,930,799,8,4.27734209,numpy,1,743070
1087,190,430,4,0.615171665,numpy,1,81700
1088,573,304,1,1.08641555,numpy,1,174192
1089,772,751,8,3.39694108,numpy,1,579772
1090,63,840,8,0.391505125,numpy,1,52920
1091,975,448,4,2.553499377,numpy,1,436800
1092,808,688,8,3.308143218,numpy,1,555904
1093,44,140,2,0.134129994,numpy,1,6160
1094,303,176,2,0.398943011,numpy,1,53328
1095,320,745,4,1.47678527,numpy,1,238400
1096,863,676,8,3.40009226,numpy,1,583388
1097,212,617,4,0.886817694,numpy,1,130804
1098,860,55,2,0.371582986,numpy,1,47300
1099,27,295,1,0.13755108,numpy,1,7965
1100,301,753,2,1.366020711,numpy,1,226653
1101,298,132,2,0.32373342,numpy,1,39336
1102,204,111,2,0.22964384,numpy,1,22644
1103,628,629,2,2.347349813,numpy,1,395012
1104,374,199,1,0.50642349,numpy,1,74426
1105,215,127,1,0.247556267,numpy,1,27305
1106,974,898,1,5.040630206,numpy,1,874652
1107,798,446,4,2.111635638,numpy,1,355908
1108,129,738,1,0.631089336,numpy,1,95202
1109,432,431,4,1.196538839,numpy,1,186192
1110,557,154,4,0.634006277,numpy,1,85778
1111,194,816,8,1.073561144,numpy,1,158304
1112,517,172,4,0.624675488,numpy,1,88924
1113,655,636,8,2.473038033,numpy,1,416580
1114,200,845,1,1.046007817,numpy,1,169000
1115,568,812,1,2.669414939,numpy,1,461216
1116,162,636,1,0.672658965,numpy,1,103032
1117,624,820,1,3.024118113,numpy,1,511680
